ingreso_mensual,monto_prestamo,historial_crediticio,edad,empleo_estable,ratio_deuda_ingreso,score_normalizado,riesgo_demografico,es_moroso
3326.67,8811.29,561,66,0,0.22,0.47,0,0
2128.0,11503.5,416,55,1,0.45,0.21,0,0
3368.28,13265.26,768,20,0,0.33,0.85,1,0
3765.43,12932.22,831,20,0,0.29,0.97,1,0
4377.88,15463.96,473,53,0,0.29,0.31,0,0
3093.11,17526.87,554,62,1,0.47,0.46,0,0
2143.34,5539.89,525,41,1,0.22,0.41,0,0
2856.56,5697.56,774,20,1,0.17,0.86,0,0
1767.24,8088.38,432,26,1,0.38,0.24,0,0
4608.78,20987.45,402,54,0,0.38,0.19,0,1
1000.0,2360.26,584,62,1,0.2,0.52,0,0
3174.06,13355.79,315,31,0,0.35,0.03,0,0
3566.54,19352.07,557,51,1,0.45,0.47,0,0
3039.35,13766.28,301,31,0,0.38,0.0,0,0
2457.59,4539.92,416,48,1,0.15,0.21,0,0
2953.03,8551.83,594,28,0,0.24,0.53,0,0
4748.03,25478.47,821,59,1,0.45,0.95,0,0
1999.04,10992.38,812,57,1,0.46,0.93,0,0
4452.44,14837.95,817,31,1,0.28,0.94,0,0
3194.57,11863.26,542,68,0,0.31,0.44,0,1
3427.17,17478.07,549,40,1,0.42,0.45,0,0
1000.0,1508.45,504,50,1,0.13,0.37,0,0
1249.27,3784.24,768,43,0,0.25,0.85,0,0
1000.0,1638.65,639,69,1,0.14,0.62,0,0
3896.14,12798.52,511,49,1,0.27,0.38,0,1
1838.29,7616.21,658,48,1,0.35,0.65,0,0
2276.68,9209.54,716,37,1,0.34,0.76,0,0
2357.99,11468.03,612,36,1,0.41,0.57,0,0
2437.82,6546.55,689,47,1,0.22,0.71,0,0
4112.89,18272.77,808,20,1,0.37,0.92,0,0
3432.07,8177.79,794,28,0,0.2,0.9,0,0
5394.15,27511.82,790,60,1,0.43,0.89,0,0
2745.48,9524.74,611,48,0,0.29,0.57,0,0
4395.63,16307.6,815,62,0,0.31,0.94,0,1
4658.52,9701.28,504,42,1,0.17,0.37,0,0
2325.35,5803.67,318,29,1,0.21,0.03,0,0
2675.18,11273.27,793,46,0,0.35,0.9,0,0
3187.42,11708.05,595,19,1,0.31,0.54,0,0
3612.23,12446.45,349,51,1,0.29,0.09,0,0
6266.43,36449.71,581,30,1,0.48,0.51,0,0
3225.91,15315.69,722,22,1,0.4,0.77,0,0
2457.73,8175.93,398,63,1,0.28,0.18,0,0
4364.14,10302.24,576,64,1,0.2,0.5,0,0
2802.71,6905.63,385,41,1,0.21,0.15,0,0
3171.74,6745.12,757,50,0,0.18,0.83,0,0
4373.82,9044.33,510,37,1,0.17,0.38,0,0
3260.89,7244.2,732,42,0,0.19,0.79,0,0
3186.71,10975.93,612,34,1,0.29,0.57,0,0
2290.01,6838.23,793,63,0,0.25,0.9,0,0
4122.15,7032.24,454,39,1,0.14,0.28,0,1
5355.84,30117.14,534,57,1,0.47,0.43,0,0
3984.03,16888.06,521,62,0,0.35,0.4,0,0
3439.32,9498.7,838,55,0,0.23,0.98,0,0
4914.01,24783.41,409,18,1,0.42,0.2,0,0
5141.85,22135.89,345,66,1,0.36,0.08,0,0
2702.48,13123.48,511,24,0,0.4,0.38,1,0
4468.49,8344.48,377,23,1,0.16,0.14,0,0
3988.77,10794.92,442,19,0,0.23,0.26,1,0
4203.91,6529.64,504,69,1,0.13,0.37,0,0
1959.64,3429.41,433,46,1,0.15,0.24,0,0
3274.0,14102.2,434,68,1,0.36,0.24,0,0
1000.0,1833.65,649,57,1,0.15,0.63,0,0
5423.03,25170.97,428,53,1,0.39,0.23,0,0
1376.81,6016.61,798,54,0,0.36,0.91,0,0
3145.13,15709.48,702,69,0,0.42,0.73,0,0
2078.54,8782.59,652,69,0,0.35,0.64,0,0
4424.36,7859.67,779,44,1,0.15,0.87,0,0
3900.41,7700.78,340,32,1,0.16,0.07,0,0
3590.43,5703.65,423,56,1,0.13,0.22,0,0
3800.31,16667.18,587,46,1,0.37,0.52,0,0
3556.37,16821.01,724,25,1,0.39,0.77,0,0
3272.91,18702.93,836,44,1,0.48,0.97,0,0
4717.98,12872.44,640,66,0,0.23,0.62,0,0
4557.47,17798.2,839,23,0,0.33,0.98,1,0
1861.68,3751.55,723,28,0,0.17,0.77,0,0
4327.91,6781.11,530,50,1,0.13,0.42,0,0
4304.31,25778.03,540,55,1,0.5,0.44,0,0
6078.58,10174.16,515,27,1,0.14,0.39,0,0
3829.9,16087.07,669,26,0,0.35,0.67,0,0
2829.43,14403.13,521,36,0,0.42,0.4,0,1
4340.04,16922.29,746,25,0,0.32,0.81,0,0
4634.4,21891.68,502,61,1,0.39,0.37,0,0
2038.35,8941.16,330,67,1,0.37,0.05,0,0
5001.99,27555.01,637,57,0,0.46,0.61,0,0
3213.88,4836.05,398,25,1,0.13,0.18,0,0
3704.66,8360.9,655,61,1,0.19,0.65,0,0
4022.83,21970.04,675,64,1,0.46,0.68,0,0
3013.48,15455.62,536,44,0,0.43,0.43,0,0
5253.73,29352.42,384,66,1,0.47,0.15,0,0
6607.01,22507.7,623,62,1,0.28,0.59,0,0
4501.6,19683.81,463,45,1,0.36,0.3,0,0
3910.24,14615.8,631,34,1,0.31,0.6,0,0
4192.87,13102.01,557,66,1,0.26,0.47,0,0
3945.0,10964.37,515,44,1,0.23,0.39,0,0
2710.97,6520.32,326,32,0,0.2,0.05,0,0
4886.13,20641.82,711,51,0,0.35,0.75,0,0
4415.42,10064.46,576,66,1,0.19,0.5,0,0
3927.56,20676.26,745,30,1,0.44,0.81,0,0
5055.8,18066.7,603,37,1,0.3,0.55,0,0
4574.8,14982.4,611,39,1,0.27,0.57,0,0
5205.66,13406.54,630,59,1,0.21,0.6,0,0
4149.45,8346.05,599,23,1,0.17,0.54,0,0
2620.73,7732.8,607,66,0,0.25,0.56,0,0
2452.76,8921.17,615,64,1,0.3,0.57,0,0
3618.4,20644.15,808,63,0,0.48,0.92,0,1
2689.41,12603.81,575,48,1,0.39,0.5,0,0
4204.59,24445.77,638,65,1,0.48,0.61,0,0
2648.9,5667.1,380,51,0,0.18,0.15,0,0
3842.43,15924.71,752,67,0,0.35,0.82,0,0
4803.83,15569.02,778,67,1,0.27,0.87,0,0
2842.18,4338.78,376,66,0,0.13,0.14,0,0
2110.45,11267.48,757,44,1,0.44,0.83,0,0
5785.23,13725.32,322,40,0,0.2,0.04,0,0
1315.58,6194.52,653,68,0,0.39,0.64,0,0
3143.43,6717.48,682,44,0,0.18,0.69,0,0
2852.36,11816.97,308,54,0,0.35,0.01,0,0
3049.21,5668.28,487,68,1,0.15,0.34,0,0
3273.87,11000.39,464,36,1,0.28,0.3,0,0
3073.96,15811.15,620,68,1,0.43,0.58,0,0
4052.65,17225.0,355,69,1,0.35,0.1,0,0
6190.13,32893.16,460,58,1,0.44,0.29,0,0
3226.27,9821.01,468,37,0,0.25,0.31,0,0
3393.46,19621.14,845,28,1,0.48,0.99,0,0
3324.58,8467.2,589,20,1,0.21,0.53,0,0
1338.88,7454.46,322,67,0,0.46,0.04,0,0
2469.53,13391.41,669,39,1,0.45,0.67,0,0
4825.25,16147.49,412,39,1,0.28,0.2,0,0
4780.46,25411.12,444,18,1,0.44,0.26,0,1
3956.01,18887.75,713,44,0,0.4,0.75,0,1
3200.32,17936.75,509,55,0,0.47,0.38,0,0
4695.93,13601.79,343,43,1,0.24,0.08,0,0
5381.06,12270.38,737,37,1,0.19,0.79,0,0
2652.73,6583.48,722,30,0,0.21,0.77,0,0
5264.08,9663.71,383,53,1,0.15,0.15,0,0
5892.6,19390.21,657,41,1,0.27,0.65,0,0
5099.67,28162.14,601,60,0,0.46,0.55,0,1
4483.02,15333.09,511,39,1,0.29,0.38,0,0
2249.43,11587.83,547,56,1,0.43,0.45,0,1
3184.3,11775.03,801,30,0,0.31,0.91,0,0
6321.2,15619.29,444,58,1,0.21,0.26,0,0
3016.36,14386.83,350,36,0,0.4,0.09,0,0
3158.07,7349.42,757,54,1,0.19,0.83,0,0
4794.61,14805.39,721,42,1,0.26,0.77,0,0
1871.77,4276.74,503,21,1,0.19,0.37,0,0
4057.13,19835.57,608,30,0,0.41,0.56,0,0
4224.54,18395.77,578,38,0,0.36,0.51,0,0
1376.66,5080.13,818,27,1,0.31,0.94,0,0
3429.1,13017.16,660,69,0,0.32,0.65,0,0
2822.27,7200.25,350,35,0,0.21,0.09,0,0
2968.68,6483.76,691,24,1,0.18,0.71,0,0
1721.35,6136.78,368,20,1,0.3,0.12,0,0
4659.4,18580.85,366,56,1,0.33,0.12,0,0
3879.35,17995.72,372,34,1,0.39,0.13,0,1
2466.84,13717.57,344,23,0,0.46,0.08,1,1
2394.14,4766.39,604,64,1,0.17,0.55,0,0
3376.08,16068.81,425,31,0,0.4,0.23,0,0
3802.41,21423.4,718,47,1,0.47,0.76,0,0
4045.39,16170.61,802,69,0,0.33,0.91,0,1
4650.63,27354.63,356,37,1,0.49,0.1,0,0
2068.58,5138.99,699,28,0,0.21,0.73,0,0
1943.09,5485.4,442,50,0,0.24,0.26,0,1
3711.55,16786.32,720,26,1,0.38,0.76,0,0
3760.19,18970.45,363,19,1,0.42,0.11,0,1
2073.93,8611.24,442,67,1,0.35,0.26,0,0
5162.54,30158.58,563,50,1,0.49,0.48,0,0
3600.51,20541.82,580,24,0,0.48,0.51,1,0
4637.66,19211.27,783,29,0,0.35,0.88,0,0
1878.51,4466.61,467,54,1,0.2,0.3,0,0
3674.3,14954.74,571,27,1,0.34,0.49,0,0
6578.2,33192.94,470,27,1,0.42,0.31,0,0
2814.96,15322.82,314,25,0,0.45,0.03,0,1
2628.32,6455.11,696,59,1,0.2,0.72,0,0
1902.57,10452.22,368,48,1,0.46,0.12,0,0
4887.36,8203.78,820,55,0,0.14,0.95,0,0
3934.51,8835.01,449,50,1,0.19,0.27,0,0
1719.88,3607.07,744,42,1,0.17,0.81,0,0
4648.66,18440.31,387,42,1,0.33,0.16,0,1
3213.45,4832.33,683,29,1,0.13,0.7,0,0
1960.72,5152.85,695,40,1,0.22,0.72,0,0
3972.05,16459.72,759,48,0,0.35,0.83,0,0
5779.91,14685.69,453,33,0,0.21,0.28,0,1
4317.78,20244.35,509,36,1,0.39,0.38,0,0
2317.7,11177.72,361,44,1,0.4,0.11,0,0
3379.21,17544.78,555,62,0,0.43,0.46,0,1
3909.29,18815.85,430,62,1,0.4,0.24,0,0
2928.68,8801.9,607,69,0,0.25,0.56,0,0
4148.09,11784.84,776,60,0,0.24,0.87,0,0
4492.4,18831.21,529,35,0,0.35,0.42,0,0
3984.78,22457.93,705,52,0,0.47,0.74,0,0
4841.33,9514.11,504,20,1,0.16,0.37,0,0
3477.5,10776.5,537,52,1,0.26,0.43,0,0
1747.26,6891.05,830,21,0,0.33,0.96,1,0
1782.38,5243.9,562,40,1,0.25,0.48,0,0
3171.39,11763.25,669,22,0,0.31,0.67,1,0
5909.93,27368.65,687,62,1,0.39,0.7,0,0
2256.94,5656.73,637,53,0,0.21,0.61,0,0
3175.2,8487.94,486,44,1,0.22,0.34,0,0
3680.11,11406.11,583,62,0,0.26,0.51,0,1
4276.89,6467.93,546,43,1,0.13,0.45,0,0
3362.17,12211.07,786,52,1,0.3,0.88,0,0
2484.98,5074.94,716,40,1,0.17,0.76,0,0
3887.73,12064.42,453,59,0,0.26,0.28,0,1
4796.91,28176.7,672,60,0,0.49,0.68,0,0
3497.97,17387.81,754,36,1,0.41,0.83,0,0
4145.38,15706.95,497,54,1,0.32,0.36,0,0
4420.53,11621.18,671,22,1,0.22,0.67,0,0
5164.58,29205.72,400,43,1,0.47,0.18,0,0
3530.34,14706.23,448,55,0,0.35,0.27,0,0
2977.76,6450.2,807,40,1,0.18,0.92,0,0
4180.77,14553.31,843,42,1,0.29,0.99,0,0
3686.14,20699.45,575,24,1,0.47,0.5,0,0
3663.13,16762.4,467,57,0,0.38,0.3,0,0
2405.17,3943.58,322,50,1,0.14,0.04,0,0
4186.68,11522.81,785,44,0,0.23,0.88,0,0
1477.13,7743.5,758,49,1,0.44,0.83,0,0
4634.74,24312.63,506,29,0,0.44,0.37,0,0
4540.18,20255.13,636,23,0,0.37,0.61,1,1
3978.27,7978.64,323,57,1,0.17,0.04,0,0
3524.93,11052.99,442,59,1,0.26,0.26,0,0
3602.77,17937.07,643,62,0,0.41,0.62,0,0
2959.44,10210.94,318,31,1,0.29,0.03,0,0
2938.39,14206.18,321,35,0,0.4,0.04,0,0
2480.87,7368.04,717,52,1,0.25,0.76,0,0
4076.14,14557.93,810,25,1,0.3,0.93,0,0
1360.46,7912.82,365,33,1,0.48,0.12,0,0
2405.3,13781.74,581,60,1,0.48,0.51,0,0
3687.85,14492.14,767,58,1,0.33,0.85,0,0
2604.69,12840.27,472,21,1,0.41,0.31,0,0
4666.62,16166.7,539,31,0,0.29,0.43,0,0
3166.96,10888.84,403,65,1,0.29,0.19,0,0
1980.29,6326.63,774,50,1,0.27,0.86,0,0
2463.67,14303.22,628,54,0,0.48,0.6,0,0
5001.64,16799.27,373,53,0,0.28,0.13,0,0
3772.53,8151.9,347,59,1,0.18,0.09,0,0
5300.73,22017.87,660,30,0,0.35,0.65,0,0
3445.06,18951.26,419,37,1,0.46,0.22,0,0
1000.0,2147.75,817,49,1,0.18,0.94,0,0
3559.46,13266.69,383,56,0,0.31,0.15,0,1
1490.53,4998.6,405,33,1,0.28,0.19,0,0
5180.7,23662.26,677,51,1,0.38,0.69,0,0
3889.77,13119.74,311,47,1,0.28,0.02,0,0
3264.52,12791.77,705,69,1,0.33,0.74,0,0
4914.21,12914.6,834,36,0,0.22,0.97,0,0
4070.03,21056.98,730,45,1,0.43,0.78,0,0
1238.6,3038.61,402,50,0,0.2,0.19,0,1
3418.83,19845.42,429,51,1,0.48,0.23,0,0
4010.9,13809.88,480,36,0,0.29,0.33,0,0
1439.79,8538.61,521,60,1,0.49,0.4,0,0
4548.26,12642.47,366,44,1,0.23,0.12,0,0
4779.17,10802.78,512,51,0,0.19,0.39,0,0
4517.31,14135.76,592,54,0,0.26,0.53,0,0
5204.88,28358.4,328,53,1,0.45,0.05,0,1
5795.57,19580.33,357,32,0,0.28,0.1,0,0
2726.42,11899.85,588,66,0,0.36,0.52,0,0
4154.41,7367.32,499,39,0,0.15,0.36,0,0
4776.72,16006.51,682,53,1,0.28,0.69,0,0
4101.02,22206.16,716,34,0,0.45,0.76,0,0
3356.62,11229.81,379,32,1,0.28,0.14,0,0
3945.26,15291.58,753,42,1,0.32,0.82,0,0
1565.47,4175.15,345,48,1,0.22,0.08,0,0
3144.58,18246.08,779,50,0,0.48,0.87,0,0
5619.64,27668.39,718,28,1,0.41,0.76,0,0
3337.18,5182.94,653,38,1,0.13,0.64,0,0
2223.77,6666.63,809,25,0,0.25,0.93,0,0
5071.08,26876.07,789,38,0,0.44,0.89,0,0
3775.91,10578.06,556,64,0,0.23,0.47,0,0
1742.2,7879.31,813,28,1,0.38,0.93,0,0
4698.72,7330.84,482,59,0,0.13,0.33,0,1
3794.09,21781.4,450,38,1,0.48,0.27,0,0
2668.54,12041.05,574,45,1,0.38,0.5,0,0
5103.63,23665.54,335,58,1,0.39,0.06,0,0
4216.49,14995.75,803,20,0,0.3,0.91,1,0
5001.57,11742.83,397,57,1,0.2,0.18,0,0
2801.32,14568.41,700,58,1,0.43,0.73,0,0
2754.06,5788.47,389,58,0,0.18,0.16,0,1
3667.84,15485.51,577,60,0,0.35,0.5,0,0
5279.94,19364.07,584,31,1,0.31,0.52,0,0
4476.85,10962.14,498,60,0,0.2,0.36,0,0
3159.12,10666.28,658,67,1,0.28,0.65,0,0
5842.48,26920.65,772,43,1,0.38,0.86,0,0
6264.86,12023.13,672,32,1,0.16,0.68,0,0
2313.85,8639.44,521,32,0,0.31,0.4,0,0
5056.07,22695.78,471,43,1,0.37,0.31,0,0
2878.82,16679.46,656,18,1,0.48,0.65,0,0
4679.02,22710.84,736,20,1,0.4,0.79,0,0
1828.96,5600.75,516,23,0,0.26,0.39,1,0
3378.75,12526.51,732,33,0,0.31,0.79,0,0
3475.67,9592.83,627,28,0,0.23,0.59,0,0
2506.54,14428.98,836,52,1,0.48,0.97,0,0
2073.36,4601.15,586,61,0,0.18,0.52,0,0
4450.56,25998.37,621,35,1,0.49,0.58,0,0
3176.9,10708.11,366,37,1,0.28,0.12,0,0
1032.58,5091.7,325,61,0,0.41,0.05,0,0
2812.22,12252.36,658,48,1,0.36,0.65,0,0
4491.02,12786.7,513,44,0,0.24,0.39,0,0
2707.67,13643.37,840,30,0,0.42,0.98,0,0
4608.39,11388.35,430,63,1,0.21,0.24,0,0
1205.27,4390.33,477,22,0,0.3,0.32,1,1
3952.79,13789.63,385,57,0,0.29,0.15,0,1
1860.97,8833.9,838,31,0,0.4,0.98,0,0
5030.12,18657.76,820,56,0,0.31,0.95,0,0
2839.84,9497.6,708,23,1,0.28,0.74,0,0
3090.9,5792.56,545,27,1,0.16,0.45,0,0
2114.3,6318.68,800,26,1,0.25,0.91,0,0
3321.89,18763.67,831,20,0,0.47,0.97,1,0
2349.99,12980.86,639,21,1,0.46,0.62,0,0
1464.37,7521.63,678,35,0,0.43,0.69,0,1
5233.16,16062.01,739,27,1,0.26,0.8,0,0
4167.33,7273.44,745,53,1,0.15,0.81,0,0
1998.81,4413.4,603,23,0,0.18,0.55,1,0
4754.55,24693.12,485,53,1,0.43,0.34,0,0
5439.45,22576.48,507,51,1,0.35,0.38,0,0
1000.0,5864.11,609,30,0,0.49,0.56,0,1
2639.22,9238.66,740,36,0,0.29,0.8,0,0
3562.22,20150.76,778,19,1,0.47,0.87,0,0
4700.64,22356.6,609,69,1,0.4,0.56,0,0
3846.54,15058.38,506,53,1,0.33,0.37,0,0
2604.75,9663.47,304,41,1,0.31,0.01,0,1
3085.84,11190.6,636,42,0,0.3,0.61,0,0
2539.42,10749.28,633,18,0,0.35,0.61,1,0
3787.91,6064.67,644,28,1,0.13,0.63,0,0
3445.64,16726.76,336,44,0,0.4,0.07,0,1
2432.15,3841.31,425,67,1,0.13,0.23,0,0
2673.88,13216.1,734,59,1,0.41,0.79,0,0
3653.57,21916.04,333,29,1,0.5,0.06,0,1
1809.66,3913.51,835,52,1,0.18,0.97,0,0
4658.16,14887.19,548,53,0,0.27,0.45,0,0
4144.39,16934.26,659,38,0,0.34,0.65,0,1
4712.98,19878.88,426,33,1,0.35,0.23,0,1
4807.86,28090.83,773,57,1,0.49,0.86,0,0
3514.81,13795.88,734,66,1,0.33,0.79,0,0
4122.6,17921.88,326,55,0,0.36,0.05,0,1
3688.06,14960.82,640,37,1,0.34,0.62,0,0
1939.09,9401.82,834,57,0,0.4,0.97,0,1
2311.55,11843.61,635,32,0,0.43,0.61,0,0
5402.69,9412.82,314,28,0,0.15,0.03,0,0
2900.5,13410.69,766,36,0,0.39,0.85,0,0
2368.81,11645.86,398,29,1,0.41,0.18,0,1
3828.45,10568.17,738,69,0,0.23,0.8,0,0
3039.16,13602.31,488,38,0,0.37,0.34,0,1
3708.84,11298.17,792,25,1,0.25,0.89,0,0
3805.51,5820.29,421,49,1,0.13,0.22,0,0
4162.2,13318.53,736,51,1,0.27,0.79,0,0
3838.4,8868.17,374,33,1,0.19,0.13,0,0
3920.14,14464.82,368,37,1,0.31,0.12,0,0
5252.87,26209.12,492,54,1,0.42,0.35,0,0
2659.18,6762.38,510,39,1,0.21,0.38,0,0
4281.96,16190.45,537,20,1,0.32,0.43,0,0
4777.29,23455.09,529,43,1,0.41,0.42,0,0
2616.56,5073.72,452,56,1,0.16,0.28,0,0
4294.46,10365.2,331,41,1,0.2,0.06,0,0
3862.57,19584.22,696,61,1,0.42,0.72,0,0
3018.55,11130.54,576,54,1,0.31,0.5,0,0
2299.93,12968.53,488,62,0,0.47,0.34,0,1
1000.0,5974.01,782,49,1,0.5,0.88,0,0
2268.42,11998.64,715,63,1,0.44,0.75,0,0
2467.76,9060.68,558,62,0,0.31,0.47,0,1
2820.44,11557.97,393,67,0,0.34,0.17,0,1
1970.48,9862.9,726,46,0,0.42,0.77,0,0
7082.09,30647.96,332,28,1,0.36,0.06,0,1
3888.21,11923.98,848,59,0,0.26,1.0,0,0
4667.93,14944.84,311,40,1,0.27,0.02,0,0
4288.42,14965.24,533,66,1,0.29,0.42,0,0
2100.16,8153.35,433,19,1,0.32,0.24,0,0
3751.74,11018.93,599,43,0,0.24,0.54,0,0
2691.85,4180.4,379,29,1,0.13,0.14,0,0
2808.59,10805.37,437,36,1,0.32,0.25,0,0
4133.67,13618.91,370,38,1,0.27,0.13,0,0
4317.2,6745.53,314,24,1,0.13,0.03,0,0
4261.12,6825.15,306,37,0,0.13,0.01,0,1
3524.8,17962.2,578,28,1,0.42,0.51,0,0
3321.05,15687.23,807,31,1,0.39,0.92,0,0
4446.92,21192.65,634,50,0,0.4,0.61,0,0
2134.92,6832.23,431,19,1,0.27,0.24,0,0
3443.38,8704.6,403,33,1,0.21,0.19,0,0
3589.21,14483.69,458,28,1,0.34,0.29,0,0
3495.72,19145.91,533,58,1,0.46,0.42,0,0
3151.69,7051.85,758,59,0,0.19,0.83,0,0
3858.26,8518.03,623,51,1,0.18,0.59,0,0
3529.54,7512.72,538,27,1,0.18,0.43,0,0
3945.38,22466.09,375,35,1,0.47,0.14,0,0
5123.59,30445.83,772,58,0,0.5,0.86,0,0
4269.48,9628.22,310,62,1,0.19,0.02,0,0
3304.1,9913.21,755,50,0,0.25,0.83,0,0
5699.45,33232.35,770,61,1,0.49,0.85,0,0
3568.91,14170.45,515,45,1,0.33,0.39,0,0
2063.77,6115.31,675,22,1,0.25,0.68,0,0
5111.23,28677.47,487,27,1,0.47,0.34,0,0
6216.47,11384.43,658,20,1,0.15,0.65,0,0
4808.51,8050.02,667,47,0,0.14,0.67,0,0
5746.7,21393.73,476,30,1,0.31,0.32,0,0
3200.29,18944.56,404,40,0,0.49,0.19,0,1
2391.61,12231.48,746,25,0,0.43,0.81,0,0
5076.53,26992.22,776,32,1,0.44,0.87,0,0
2453.92,13909.12,501,43,0,0.47,0.37,0,1
4344.29,13455.1,653,31,0,0.26,0.64,0,0
4817.57,22830.13,535,28,1,0.39,0.43,0,0
4016.65,15399.88,821,68,1,0.32,0.95,0,0
1540.84,2471.36,412,58,1,0.13,0.2,0,0
1356.83,6756.07,589,60,1,0.41,0.53,0,0
5336.98,15318.46,331,41,1,0.24,0.06,0,0
3439.64,12140.4,553,31,0,0.29,0.46,0,0
3928.43,22225.18,640,69,0,0.47,0.62,0,0
5904.71,34598.47,338,63,1,0.49,0.07,0,0
4567.71,16552.32,328,48,1,0.3,0.05,0,0
3858.61,15468.92,664,62,0,0.33,0.66,0,0
2650.47,13086.2,435,63,1,0.41,0.25,0,0
4980.59,19746.45,499,40,0,0.33,0.36,0,0
2130.89,6342.75,644,51,1,0.25,0.63,0,0
3708.46,20340.86,636,36,1,0.46,0.61,0,0
4345.43,10113.41,444,47,0,0.19,0.26,0,1
4852.04,17166.7,527,48,1,0.29,0.41,0,0
2666.1,14946.44,618,36,1,0.47,0.58,0,0
3277.02,17739.51,770,23,1,0.45,0.85,0,0
3166.21,16379.14,829,52,1,0.43,0.96,0,0
3871.31,21264.15,715,37,0,0.46,0.75,0,0
3045.06,11589.19,513,54,1,0.32,0.39,0,0
1927.94,7590.84,654,31,1,0.33,0.64,0,0
6251.89,36591.98,564,30,1,0.49,0.48,0,0
2434.18,7499.99,761,18,0,0.26,0.84,1,0
1201.68,2321.76,555,56,1,0.16,0.46,0,0
2606.38,14220.95,757,20,1,0.45,0.83,0,0
2211.66,11652.4,582,40,1,0.44,0.51,0,0
4314.32,10919.95,647,44,1,0.21,0.63,0,0
4597.67,19970.1,589,29,1,0.36,0.53,0,0
2273.0,4687.09,658,65,0,0.17,0.65,0,0
2014.95,6343.9,740,58,1,0.26,0.8,0,0
3713.24,12316.76,762,34,1,0.28,0.84,0,0
3238.14,14362.11,585,26,1,0.37,0.52,0,0
1845.29,3063.22,622,18,1,0.14,0.59,0,0
4099.91,14193.41,419,67,1,0.29,0.22,0,0
5570.91,17759.86,342,58,1,0.27,0.08,0,0
3613.1,14553.56,517,32,0,0.34,0.39,0,0
5768.25,23534.37,560,31,0,0.34,0.47,0,0
4907.53,27573.75,302,65,1,0.47,0.0,0,0
1743.48,6128.82,548,58,1,0.29,0.45,0,0
4052.52,9451.91,754,61,1,0.19,0.83,0,0
2005.97,11836.3,585,52,0,0.49,0.52,0,0
3993.68,23539.71,595,30,0,0.49,0.54,0,0
2723.66,12416.86,460,57,0,0.38,0.29,0,0
2427.41,6368.61,606,28,1,0.22,0.56,0,0
4908.47,26893.1,486,36,1,0.46,0.34,0,0
3705.29,18954.2,756,28,1,0.43,0.83,0,0
2782.21,4346.1,596,18,1,0.13,0.54,0,0
1631.28,7474.43,762,47,0,0.38,0.84,0,0
4409.02,16132.53,677,43,1,0.3,0.69,0,0
1571.29,2884.38,757,22,0,0.15,0.83,1,0
2938.17,9527.52,834,29,1,0.27,0.97,0,0
2799.13,15212.51,387,57,1,0.45,0.16,0,1
3845.95,12591.04,616,47,1,0.27,0.57,0,0
3542.76,19193.47,788,26,1,0.45,0.89,0,0
2858.36,4637.19,772,55,0,0.14,0.86,0,0
3548.56,19986.06,567,44,0,0.47,0.49,0,0
2397.49,3841.7,848,31,1,0.13,1.0,0,0
2909.53,14897.44,585,35,1,0.43,0.52,0,0
5921.03,33642.18,544,42,1,0.47,0.44,0,0
3612.77,12257.85,547,26,0,0.28,0.45,0,0
4905.32,20630.81,786,25,0,0.35,0.88,0,0
2273.03,13598.36,791,59,1,0.5,0.89,0,0
3407.97,18287.22,445,68,1,0.45,0.26,0,0
4355.75,7018.92,544,19,1,0.13,0.44,0,0
3334.6,7561.21,395,44,1,0.19,0.17,0,0
1358.17,2060.25,493,20,1,0.13,0.35,0,0
3555.89,9292.63,769,64,0,0.22,0.85,0,0
4086.81,8950.01,626,57,1,0.18,0.59,0,0
3149.62,14223.05,840,41,1,0.38,0.98,0,0
2723.68,11512.9,456,40,1,0.35,0.28,0,0
3818.87,16524.44,554,18,0,0.36,0.46,1,0
3044.75,7059.13,603,21,1,0.19,0.55,0,0
4606.5,25615.82,784,68,1,0.46,0.88,0,0
4504.23,7178.45,627,41,1,0.13,0.59,0,0
3114.35,14278.42,619,22,0,0.38,0.58,1,0
3275.43,7077.97,476,57,1,0.18,0.32,0,0
2797.74,4457.34,358,43,0,0.13,0.11,0,1
5354.0,17707.39,434,44,1,0.28,0.24,0,0
2806.79,8644.74,556,22,0,0.26,0.47,1,0
4990.88,17141.42,566,37,1,0.29,0.48,0,0
5416.39,11795.38,634,40,1,0.18,0.61,0,0
3740.82,21790.12,713,32,0,0.49,0.75,0,0
2395.37,8537.45,338,39,1,0.3,0.07,0,0
3705.55,16963.78,673,51,1,0.38,0.68,0,0
2193.51,10110.03,594,53,0,0.38,0.53,0,0
2360.9,10434.67,477,61,1,0.37,0.32,0,0
3764.36,12596.79,809,58,0,0.28,0.93,0,0
4755.45,24770.7,456,68,1,0.43,0.28,0,0
4169.88,7142.8,450,54,1,0.14,0.27,0,0
1522.8,6750.91,449,62,1,0.37,0.27,0,0
4830.17,8105.94,702,22,1,0.14,0.73,0,0
1992.77,11039.52,835,58,1,0.46,0.97,0,0
3163.02,15535.07,567,45,0,0.41,0.49,0,0
4404.61,22009.04,341,63,0,0.42,0.07,0,0
1916.6,10026.54,606,39,1,0.44,0.56,0,0
2979.12,8654.38,351,50,0,0.24,0.09,0,0
3129.0,17498.5,379,62,1,0.47,0.14,0,0
2775.55,10471.75,582,52,0,0.31,0.51,0,0
5216.15,19288.37,719,25,0,0.31,0.76,0,0
4586.87,13273.73,370,35,1,0.24,0.13,0,0
